,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
troma,0.0024927533,-0.00073506363,0.00097268214,-0.0029404454,0.0012693483,-0.003200003,0.0044231783,0.0026783838,0.0014676808,0.0015185998,-0.004889151,0.004525241,0.0047852867,-0.0022234658,0.002530882,-0.004078566,0.0039152526,-0.0020956406,-0.0023426577,-0.0034141776,0.0045388504,-0.0029618943,0.004285651,-0.0037456846,-0.004712709,0.0017264615,-0.004254056,0.0027911873,-0.00019117116,0.0014379142,-0.0011968057,-0.001935283,0.0018538899,0.0042983918,0.0035262154,0.000656507,-0.0037356475,-0.0043443595,0.0023903244,-0.004245403,0.0016937944,-0.0026051095,-0.0024144854,0.0032481619,0.003769768,-0.0035205968,-0.0047316314,0.0010969565,0.003719853,0.0034812754,8.7911416e-05,0.0048369137,0.0035699757,-0.00028966588,-0.0019112692,-0.0030624599,-0.0008461355,-2.8344428e-05,0.0010298766,0.0041592624,-0.003698764,-0.0018274995,-0.0021751411,-0.0031625018,0.001180227,-0.00323251,-0.00029658678,-0.003830922,0.0008094139,0.0012462694,-0.0046178633,0.003961107,0.0036482997,-0.004149442,-0.0039637135,0.0015964011,-0.0031296622,-0.0030977486,-0.0035257952,-0.0014178316,-0.0022853785,-0.004108871,0.0026335798,0.0019422768,0.0028353208,0.0034150567,-0.0031866247,0.0047294823,-0.0040989374,0.0050638947,0.0026015718,-0.0035665114,-0.0049520615,-0.0009339264,-0.0048482027,-0.004811672,-0.0035817043,0.003912453,-0.0034567218,7.323932e-05
tv,-0.0049879625,0.0039400104,-0.0041697565,-0.00044325666,-0.003447261,0.0033542498,0.0026425861,0.0015882994,-0.0029114436,-0.0025904598,0.0024881512,0.0010688979,0.00020917623,0.003171847,0.0020416358,-0.004057256,0.0026916733,-0.0019668427,0.004611354,7.678223e-05,-0.00026435938,-0.0024136782,0.004754427,-0.000812665,-0.0039548688,0.0019669007,0.00089866924,-0.0010590004,-0.0049090264,-7.839759e-05,-0.0029901692,-0.0038173639,-0.00074096106,0.0021712512,0.00041315908,-0.0044597546,0.00092264346,-0.00078901113,8.013932e-05,-0.0025066705,-0.00088497146,-0.0014205275,0.0045663426,-0.0021246667,0.0012214635,-0.002945896,-0.0017989209,0.0009971635,0.0024661853,0.0044508204,0.0044189463,0.00019560815,-0.004268013,-0.004334665,-0.0036524793,0.0033017846,0.0022400718,0.003875938,-0.0037268058,0.0037951306,-0.0018163271,-0.00031174681,-0.0026555595,-0.00070882664,0.0008818288,0.0037494276,-0.0031281218,-0.0047483365,-0.0047669276,-0.0011634869,0.0017707496,0.0017954278,-0.0023280415,-0.0043366356,-0.002729421,0.0013882903,-0.0017968022,-0.004373384,-0.003955301,0.0021620775,-0.0025251291,-0.0032168843,0.0017398671,-0.0035433543,0.0015600505,0.0016113513,0.002506175,0.0038592806,0.0027602427,-0.0046334607,0.0048299455,0.003333627,-0.0045870985,0.0022227948,-0.002885387,0.0022956224,-0.0005578954,0.004496549,0.003644815,0.0007849093
africa,0.002955632,0.0048023323,-0.0017004305,0.0034991154,0.002032629,-0.0022305355,-0.0046229777,0.0003929049,0.004313673,0.0041331137,0.0024373322,-0.0035579056,0.00051908684,0.0017191776,-0.00102757,-0.0032990302,-0.0020048167,0.003139592,-0.0024151565,-0.001009152,0.0043352908,-0.0025686643,0.00056351465,0.004774342,0.0028054263,0.0017849674,0.004301423,-0.0010284072,0.003470433,-0.00013015779,-0.0047174604,0.0014650638,-0.0017326034,0.0030940124,0.00055258384,0.004730394,0.00042232266,-0.004602856,-0.0025999642,-0.0017488649,-0.0021332647,0.0029516472,-0.0037143198,0.004934671,-0.0024862667,0.0032241417,8.2982035e-05,2.2341415e-05,-0.0042257356,0.00044814494,0.0032682568,0.0019054693,-0.0017070689,0.0025019457,0.0031800438,-0.004219223,-0.0049690697,-0.0021691727,-0.0044123977,-0.0028470482,0.002983593,0.0026765026,-0.0005435792,0.0002997458,-0.003564271,0.003308766,-0.0029161456,0.000255246,0.0005443386,-0.0031573442,-0.0037290326,-0.0004224035,3.794965e-05,-0.0032457025,-0.0005409706,0.0032285573,0.001896981,0.0035238883,-0.0011575089,0.0038174656,-0.001970431,0.0049533276,0.0043983846,-0.00401517,-0.004318996,0.0046640453,-0.0044741295,-0.0024618478,0.004498459,0.0031817993,0.002929157,-0.00084570097,-0.0008368787,0.00055638544,-0.0007114915,-0.0016579377,-0.0044847936,0.0030626075,-0.003376268,0.0048261513
earthquake,-0.0026633411,-0.0013350999,0.0019929425,-0.00306196,-2.8798382e-05,-0.002117482,-0.0039750854,0.00216778,-0.0001779498,0.0013920893,0.001659978,-0.0019095859,0.0032186857,0.0042502065,0.004381039,-7.925061e-05,0.003579488,0.00024608822,0.003911876,-0.000627524,0.0011463938,-0.0025797149,-0.0044126078,-0.004094411,-0.0044528106,-0.00014791459,0.0014036095,0.0025197607,-0.0037960324,-0.0027647263,-0.0016922989,-0.002715128,-0.00096459175,8.379525e-05,-0.0007967574,0.004489928,-0.0045171035,0.0016175986,0.003413256,-0.0006490765,0.003930082,0.004557031,-0.0037201561,0.0024147572,-0.0008190126,0.0047970023,0.00087984535,0.0035634586,-0.004615019,-0.0045584813,0.0019535355,0.004518972,0.00025393305,-0.0030876426,0.0014489153,0.003507508,-0.0021357725,-0.004879419,0.0013662932,-0.0013810071,0.00060678733,0.001422759,-7.966163e-05,-0.0036524981,-0.0013845537,0.0012611949,-0.0019585413,0.0033605013,0.0023474381,-0.0014710441,-0.0008732423,0.0014569805,0.0018423311,0.0019792852,-0.004972264,0.003015639,-0.0013737739,-0.00093318796,0.00049482164,-0.0012095696,-0.001378743,-0.0047353623,0.003182196,0.001205448,0.0037582177,0.004032098,-0.0015714363,0.0026860214,-6.582308e-05,-0.003181186,0.0023711359,0.0026818449,0.0011035686,-0.001511332,-0.0021568295,0.000119407756,0.00010951656,0.0045725354,0.0018467442,-0.0021016852
vampire,0.002288126,0.0027906895,-0.0030267825,0.0023247346,-0.004102499,-0.0033256726,0.002170931,-0.0045497688,0.00082634843,-0.0041289423,0.0009524688,-0.0032902963,0.0042592697,-0.004766069,-0.0015531429,-0.0045054103,0.0047670817,0.003698349,-0.003302628,0.00033546935,-0.0017725932,-0.0033653409,0.0030574119,-0.004295769,0.0023294443,-0.0039282134,0.00017110373,-0.0041207466,-0.0030349034,0.0010904417,0.00032938237,0.0019620706,0.0029012503,-0.0019930995,-0.0025452916,0.0012957153,0.0046818866,-0.0025756112,0.004342017,0.004343283,-0.004822328,-0.004982533,-0.00068305753,-0.0010028286,0.00085078244,-0.0014568069,-0.0024876122,-0.00046293746,-0.0026112446,0.0037291646,0.0022817787,-0.0013687871,-0.0031247395,-0.0030742527,0.002792637,-0.0038266168,-0.0010157826,0.0033600393,0.0046184417,0.0019144573,0.004136464,-0.0033950002,-0.0017178323,-0.000965697,-0.0013383729,0.0011499183,0.002729555,-0.0015396812,0.0008266744,-3.5225876e-05,-0.0013319561,0.0003800286,3.922973e-05,-0.0016219718,0.004267108,-0.00014699517,0.0034899486,-0.0016067491,-0.0028861465,-0.002782376,-0.0049427287,0.0029553093,0.0008788964,-0.002654036,0.003535254,-0.00056969153,0.002131336,-0.00035079624,-0.0006829981,-0.004676218,0.004436921,0.0012325208,-0.0042016488,-0.003985139,0.0034605404,-0.002326359,0.0015521144,-0.00010356569,-0.0017085713,0.0010255844
bunker,0.0011279493,0.0044537587,0.00034674967,-0.004737957,0.00018428975,0.0038831276,0.0037541897,-0.00012961196,-0.002731367,0.0025604798,-0.0038317784,-0.0006719183,-0.0018801149,0.0003350184,-0.00175914,-0.0035207244,-0.004262521,0.002091971,-2.2800365e-05,-0.0027299605,0.0012041252,0.0024247188,0.0036113842,-0.00031038641,-0.0028837055,-0.0031680246,-0.0023085258,0.0048538754,-0.0006564117,0.0033608926,-0.0020205267,0.0021394538,-0.0047346368,0.0029467207,0.0046336656,0.0017549116,-0.0029155582,-0.00022404123,-0.0046694833,0.0021671292,0.00036104242,-0.0033933388,0.0041686953,0.0008433341,0.0049775187,-0.0022653183,-0.002116057,-0.001932835,0.004299292,0.0014149289,-0.004878505,0.00030461323,-0.00065038545,0.0012838917,-0.0034323034,-0.002724867,-0.0015062923,0.004337241,0.0009946749,0.0043801176,-0.0024032083,0.0015813989,0.0016237285,-0.001457084,2.0287063e-05,-0.0027213448,0.0010161863,0.0015252806,-0.0011340766,0.0039892234,0.0010875219,0.0046336167,0.0029882859,-0.004551471,-0.004072667,-0.00069358764,4.982306e-05,0.00024142736,0.0006265657,0.00071750034,0.0039225603,0.00023953876,-0.0020966388,0.0034748751,0.00068279245,-0.004800148,0.0031526668,-0.004509833,-0.0022638089,-0.0022999172,0.00057271123,-0.004155016,0.00071024225,0.00057239295,-0.0009037101,0.0025535238,0.0032578912,-0.0021732887,-0.0014783702,-0.0037274496
research,0.00023152388,0.0020980942,-0.0041269124,-0.0037815447,-0.0011956173,0.004584536,-0.0029702908,0.0011531592,-0.0020726318,0.0012861112,-0.0044774623,-0.0015225778,-0.0025395614,-0.0049541686,0.0014136375,-0.004531864,-0.004359558,-0.0017140118,-0.00035527296,0.0025351064,-0.00044697066,0.003993699,0.00414541,-0.001047887,-0.0021513475,0.0031828252,-0.002554242,0.00036191798,0.0034160686,0.002318565,0.0016576903,0.0028190885,-0.0033537426,0.0006874601,-0.0012943696,0.00017282976,0.0027628662,0.00091248035,0.00036528966,0.0024345887,-0.003837552,0.001044117,-0.0007389745,0.002023517,-0.0019141749,0.0021413215,-0.00033252744,0.00084127515,0.0049170274,-0.0024053592,-0.0038974346,-0.002266938,-0.0031095825,-0.0028572301,0.00056438893,-0.0019263211,0.0022115745,-0.0023310545,0.0014330297,-0.00019191757,0.0031910238,-0.003641025,-0.0046882792,0.0039730244,0.0016905167,0.0013374871,0.0036614921,0.004735382,0.004603306,0.0040260083,-0.000112929854,0.00022310895,0.0020256308,0.00081152667,-0.0048219543,0.002114996,0.0018599405,0.00088103535,0.004102011,0.000926633,-0.0018398328,4.4592878e-05,-0.003538648,0.0006940312,0.004372528,0.0040341993,-0.0012667225,-0.0009022152,-0.0011319236,0.0010505067,0.003937551,-0.004469753,0.0040140115,0.0020436856,-0.0031786761,-0.0030258242,-0.0012435702,-0.0003818184,0.0019399363,-7.41714e-05
strap,0.0020533085,0.0013566233,0.0014935537,-0.0011423184,-0.0027374323,-0.00066786667,-0.0032952253,-0.0036163025,0.00022606968,-0.0046907174,0.00055938336,0.0024697452,-9.367077e-05,0.0030243748,0.003181269,0.0033472006,0.0033121663,0.0039765453,0.0015411297,-0.00043211252,0.0050312197,-0.0019232703,-1.2949874e-06,0.0006192991,0.004064875,-0.00021141417,0.0037580892,0.004516595,-0.000771028,0.004488086,0.0033551783,-0.0027098318,-0.001988307,0.003257833,-0.003605718,0.0028578558,-0.0012525505,0.0018778426,0.0018335632,0.00039695852,0.002373113,-0.004551168,-0.004763891,0.0029690478,0.0043902034,0.00039063007,-0.004498869,-0.0049972283,0.0006813341,-0.0039845444,-0.0037777997,0.004991815,-0.0011899099,-0.0027108712,-0.0027842682,-0.004279856,-0.0035248846,0.003053592,0.0031831965,0.0012946813,-0.0045909416,-0.0014608768,-0.0021558888,0.003017517,-0.0040302356,0.00010670179,-0.0046230373,-0.001088585,-8.402471e-05,-0.00015037078,0.0013143008,0.0046969564,0.0044451677,0.0039383103,-0.0022270174,0.0047953604,-0.003085561,-0.0019253877,0.0017668211,-0.0040759933,0.0047209803,0.001699753,0.0001790144,-0.001638485,-0.00018277191,-0.0022186367,-0.0048487093,0.004909214,0.0033730785,-0.004763374,-0.0015859855,-0.002479305,0.004232188,0.0030142078,-0.0025245969,-0.0021198685,0.00019148222,0.0041865148,0.00043745912,0.0049506677
racial,0.0033203063,-0.004234546,0.001283145,0.002699661,0.00014706206,-0.004215047,0.0035631184,0.0035520457,-0.0038891158,0.0010064596,0.0018506284,-0.0034594785,-0.0049303635,-2.30015e-05,-0.0045276973,0.0041501685,-0.0044457503,-0.0026646717,0.0043833097,0.0029592493,0.0005606844,0.0035369867,-0.004287288,-0.0012119198,0.0038870324,0.0033590314,-0.00045803026,4.2419037e-05,0.0022926042,-0.0028122694,-0.004363108,0.0033631476,-0.003145491,0.001027879,-0.003125214,0.0019223649,0.004138021,0.0012511909,0.00082508475,-0.0013926898,-0.0048299,0.004820997,0.0013683388,-0.004228667,0.0016749711,0.002141184,-0.003106923,-0.001812523,-0.0007928896,0.004543758,0.00069386483,0.00057188974,-0.00072469335,0.0024874513,-0.0009836002,0.0001859084,-0.0035550152,0.0038244128,0.0027029,0.0044219624,-0.0023510251,0.004782344,0.0015376104,0.0029796935,-0.0010918572,0.0030701861,0.0050272625,-0.0046155048,-0.004253488,-0.0014479728,0.0019230209,-0.0018848924,0.0028387818,-0.00363629,0.00023095713,0.0019786267,0.003213628,-0.0027625647,0.004430121,-0.0039023103,-0.0024556345,0.0016694538,0.0047979616,0.0042177173,-0.0027447008,-0.0046190317,-0.0038171643,-0.004684221,0.004653611,0.0016763991,0.0040997397,0.0015349926,-0.0047980985,0.0034200815,0.0032202334,0.00026874206,-0.0014657092,-0.0034114379,-0.0015922673,0.0044542137
kung,0.0046679215,-0.004750966,-0.004572653,-0.003970917,0.002126313,0.0041842377,0.0004088165,0.0012414373,-0.0014905276,-0.0045387363,-0.0033697172,0.0005314206,0.003027088,0.0010999428,-0.00082794984,0.0011478427,0.0018028144,0.0028322684,-0.0047785537,-0.00048247894,0.0023400579,-0.0002719248,-0.0045158225,0.0012840421,9.240821e-05,0.00059815316,-0.003785107,0.0003185247,0.004357938,-0.00023317113,0.0030471857,-0.00023389951,0.004373323,0.0015334565,-0.0022979658,-0.0035548431,-0.0019608065,0.001970165,-0.0035880909,0.0047450974,-0.0021167859,0.0013717168,0.0032218418,0.004225379,0.0015796922,0.004159004,-0.00387297,-0.0047907257,0.0012031968,-0.0043697436,-0.0010110218,-0.0007849342,0.004669412,0.0041031265,0.0023953968,-0.0038594333,0.0034176104,0.0044724285,-0.004626944,-0.003526239,-0.0024915559,-0.0040988126,0.0015203187,-0.0024805046,-0.0037207357,-0.004237852,-0.00032090122,-0.003282954,0.004532388,0.0016350374,-0.0035893226,-0.0017806988,-0.0034430819,0.0004785097,0.0016133212,0.0045392527,-0.001615429,-0.0035747623,0.0014340825,-0.0005315588,-0.0028042383,0.0023432241,0.00113234,0.001256522,-0.001153825,-0.0039354325,0.00475932,-0.00070590025,-0.0025895438,-0.004215729,-0.0042508645,0.0008229613,0.0040354487,-0.0027492861,-0.00396716,-0.0020922245,-0.00065397227,-0.0049764994,0.0041616186,0.001850035
fu,-0.0049177893,0.0036039236,-0.0044854674,-0.00406037,-0.002509836,0.00017535906,-0.0023455948,-0.00082991674,4.7849186e-05,0.00057953375,-0.004292348,-0.0031541584,-0.0031646427,-0.004882659,-0.00061654707,-6.854191e-05,0.0013008507,0.0034237357,-0.0014458207,0.00015844266,0.0008946557,-0.002321159,0.000556051,0.0029806467,0.0034546792,-0.0010303363,-0.0031094973,0.0016092714,-0.0040350137,0.0011267317,-0.0010753296,0.004554122,-0.0027260932,-0.002266153,-0.00017305891,-0.0007429385,-0.0030225036,0.0033158562,0.002129216,0.0004724894,0.0010728893,0.0048662303,-0.0013706367,0.000705143,0.0019639998,0.0003091559,0.000486245,0.0011986704,0.0029150525,0.0019536575,-0.004989081,0.00067482487,0.0038235798,-0.003131475,0.002468597,-0.0045172917,0.00069362926,-0.0024531465,0.0017569257,0.0037228547,-0.004325437,0.0046166964,0.0029894586,0.004394926,-0.00398659,-0.0035620676,-0.0024942954,0.0014644631,-0.003457956,-0.003887196,0.00022657415,-0.0024265712,0.0012245368,0.0005559589,-0.004762872,-0.0042406474,-0.0034728097,-0.0026412907,-0.0014490227,-0.0005117145,6.095835e-05,0.00026092248,0.0022147615,0.0021303997,0.0009854466,-0.000117101205,0.0015724696,0.00297056,-0.0011255684,0.0035416838,0.0049011917,0.0043867347,-0.0027634804,0.0029977802,-0.0017604626,0.0032102624,-0.00013028024,-9.337318e-05,0.004040464,-0.0034181352
crematorium,-0.003295219,6.7649315e-05,-0.0008316657,0.00064146955,0.0037911346,0.003122136,-0.0028695578,-0.00015367707,-0.0006451367,0.0023897882,0.0047632363,0.0010604011,0.0010318091,-0.003960976,-0.0002782387,0.0027143187,-0.0023921859,0.002017027,-0.0048531946,-0.0038344925,0.0042848145,-0.0027626418,-0.0022332598,-0.0007746079,-0.0021310216,0.0026604875,-0.0013172684,-0.0046475693,-0.0024224706,-0.0022006524,0.00096755807,0.0033246633,0.00081165973,0.00030359748,-0.0044727656,7.228702e-05,-0.001002374,0.0040524662,0.004076635,0.00032663078,0.00092932093,-0.0018577616,-0.0028708566,-0.0005675741,0.0032732936,-0.0041787876,-0.0004684034,0.00043524173,0.004024298,-0.0043247556,-0.0029739873,0.0048758695,-0.0007128044,-0.00011053539,0.0008734914,-0.0030076038,0.0027567854,-0.0043034498,-0.0018467982,0.0032942276,0.0030047756,0.0019434639,0.00046079143,-0.0013313112,0.003404053,0.00015597406,-0.00030079123,0.0032794296,-0.004015077,0.004416438,0.0047941483,0.0020987208,-0.0016953186,-0.0006395735,-0.0021848571,0.0029681488,-0.0014533388,-0.0014508559,0.002112296,0.0031397738,0.0016268747,-1.0375437e-05,0.004547222,0.0036416312,-0.003034348,-0.0028979331,0.0031838608,-0.0034420902,0.000820119,-0.0015608587,0.0015731741,0.0018391869,0.0007521819,-0.0031880941,-0.0002064761,0.0037792881,0.0045435894,0.004854924,5.5749395e-05,0.0005848937
naked,0.0030837504,-0.0022891362,-0.003021087,0.0011965904,-0.0029014193,0.0020987794,0.0024800294,-0.0027589665,-0.0020877977,0.004655909,0.004178271,0.000365171,0.004996899,0.0019518866,-0.004132984,0.0014435598,-0.0037935574,0.0040154704,0.004905842,0.0021885145,-2.4149711e-05,-0.003235793,0.0044070003,0.003398758,-0.0018684815,-0.00012019508,-0.004552146,-0.0023286433,0.0019970597,0.0036442527,0.0012538513,-0.0016758423,-0.0014875493,-0.004346749,-0.003587744,0.004742059,-0.0040655453,-0.0016737258,1.0901835e-05,-0.0045539266,-0.0010368875,-0.0014585507,-0.004881955,-0.0018113634,0.0028299077,0.0021883794,0.0010109222,0.0031875325,-0.0030325656,-0.00010814761,-0.0022679928,0.004569726,0.003937852,-0.004950545,0.003857183,-0.004323521,-0.0041007777,0.0040318286,0.0002907382,0.0034784065,0.0036230288,-0.0028782068,0.0044811936,-0.0039124177,-0.0030230512,-0.0050005727,0.0042128493,-0.0027812594,-0.00136015,-0.0005931724,-0.0047364724,0.003399832,8.1638565e-05,-0.0009350328,-0.0016497435,0.001403735,-0.0003569327,-0.004289768,0.0013718359,-0.0015621041,0.0017385423,0.00022195044,-0.0023435839,-0.00045620432,-0.0036332,-0.00208637,-0.003971712,-0.0041675107,-0.003735795,0.004729508,-0.0013580045,-0.002952408,0.0028558287,0.004424985,-0.004349715,0.0018246642,0.0033364971,-0.0013498662,0.0021259638,-0.0015673077
paramedic,-0.0040314617,0.00238598,-0.0043210434,0.0011200763,-0.0042843088,-0.0021688868,-0.0031406311,-0.0027528715,-0.0025330787,-1.5137118e-06,0.00452754,-0.0041924403,0.0038182447,-0.0047023636,0.0020888485,-0.0007662822,-0.0021520676,0.00022266562,0.0015683932,-0.0029355842,-0.004405226,-7.439145e-05,0.0041026617,0.0039473604,-0.003703975,-0.0021469542,-0.0024445518,0.0017804585,-0.0017782672,-0.002760761,0.0049382024,0.004077048,0.0031246098,-0.004313407,-0.0027969477,0.0029293932,0.001001467,-0.0039581284,0.0014004234,-0.0012040094,-0.0033149368,-0.0023874573,-0.0018786737,0.0025239543,-0.0046459287,-0.003522139,-0.003888186,-0.004348557,0.00276745,0.002925175,0.0027737156,0.0029146753,-0.0009264156,-0.0043965657,-0.00013687657,0.0036308395,0.0030486626,0.0045459527,0.0037096157,-0.0026792907,-0.004028179,0.00232506,0.0016663339,0.0024711501,0.004453398,0.0004457195,0.0009337344,0.0027217749,0.00029659318,0.004522358,-0.0018627186,0.0028088554,-0.0036033648,-0.0007015088,0.003394828,-0.0038472703,-0.004948224,0.0028489877,0.00025157927,-0.0022892177,-0.0020527,-0.0023496822,0.0017465672,0.0036125437,-0.0021952898,-6.239209e-05,0.00054931396,0.0037923544,0.0003229116,0.0006084232,-3.6545858e-05,0.0023140493,-0.001539042,-0.0021208238,-0.0010408203,0.00038952497,-0.003838552,-0.0036279147,-0.00044325166,7.4282775e-06
subtext,0.0010679776,0.0016088348,-0.0045083403,0.0037271988,0.0017208066,-0.004499813,-0.0040425085,0.0005398652,0.0026037684,-0.0032352563,-0.002067826,0.0031418758,0.0022919031,0.0035970244,-0.0010825802,-0.0004676209,0.004236027,0.00055169093,0.00089027575,0.004121236,0.0043049883,0.0009884243,0.00034269184,0.00047642866,0.003239115,-0.00107052,-0.0023288873,0.0014394008,-0.0006865381,0.0024728219,0.0032349932,0.0039588315,-0.0037812435,0.003667165,0.0013938884,-0.0011543995,0.004698134,-0.0016567308,-0.0020654502,-0.0032106047,0.0035844755,0.0012732288,-0.002263889,0.0032834336,-0.0034080888,0.0014410856,-0.0018071688,5.9650945e-05,0.003121229,0.0025648288,0.0041300505,-0.0040249964,0.0031007929,0.0013494226,0.0009972362,0.0021842394,-0.0030562554,-0.0007005524,0.0038056409,0.0015154857,0.0041431775,-0.0014595713,0.0043892134,0.0047688126,0.004207759,-0.0006682416,-0.0048795966,0.0043714135,-0.0016935222,0.00059126015,-0.002888097,0.0007968103,0.0015714882,0.0036165619,-0.00029486418,-0.00074643915,-0.002090429,0.0017705368,0.003611775,0.0041703167,-0.0038606476,0.0020506755,0.0011225645,0.0038574312,0.0009866328,-0.0016016517,0.0049511744,-0.0029631623,0.0021037918,0.003030064,0.0027344301,0.0032587368,-0.0015570044,0.004492122,0.0013454309,-0.00412508,0.0015353592,0.0014876607,-0.004556254,0.004807924
with,-0.00016908842,-0.0041179196,0.001485327,-0.004502285,0.0043108836,-0.0038464905,-0.004791582,-0.00092472817,0.0032554572,0.0028131315,-0.0038544699,0.001830982,-0.0017830323,-0.001253878,0.0028803293,0.0030110297,-0.00015862701,0.0047346065,-0.0019020585,-0.0022536987,0.0036141968,0.002207307,-0.0013076615,0.0034728206,0.0031917829,0.0031442523,-0.00038516388,0.0015361632,0.0022714222,0.0034223872,0.0043532867,0.00013000959,0.00019053274,-0.0023250128,0.0021540083,-0.0026113188,0.003385977,0.00016358407,0.003715423,0.0018694478,0.0014476026,0.004639259,0.002039813,0.004547842,0.0046794773,0.004189216,-0.0004924491,0.002533687,-0.0026628512,0.0037007083,0.0010714516,0.0032768645,-0.0009144675,0.0032807905,-0.0030943581,0.0036277678,0.004808043,-0.004233233,-0.0023670064,0.0022031318,-0.0018724068,0.004878809,-0.003831949,-0.0011528329,0.0034679375,-0.0028452163,0.0021842725,-0.0006631961,-0.0010142616,-0.002899534,0.0012720099,-0.0038800568,-0.0025202173,-0.00038509577,-0.0011697437,-0.004666301,-6.708884e-05,0.0010193094,0.002451644,-0.0022544155,0.0047905794,-0.0047546774,0.00036146631,0.0012053837,0.0036477272,-0.00089304877,0.00079351163,0.0037676375,-0.0016583172,0.002875091,-0.00060149323,-0.0035643252,-0.004022247,0.0014805407,0.0009763846,-0.0013779949,-0.0037725104,-0.0041289874,0.0048145917,0.0030336948
survival,-0.00074957334,0.00076703436,0.0011655692,-0.002819835,-0.002876061,0.00052668614,0.0008873651,0.0045155976,-0.00010041392,-0.0026325553,0.0014845798,0.0009893874,0.003886896,0.0047187833,0.004057653,0.0023335274,-0.0017281788,0.003008723,-0.0042638066,-0.0027487203,-0.0028366894,-0.0040296135,-0.0033334873,-0.0012710209,0.0017729052,0.0049229865,0.0018779364,0.0009077993,0.0025968198,0.00073850807,-0.0023026012,-0.0026168558,-0.0016155589,-0.0029085516,0.00073909014,-0.0038515318,-0.0030350764,-0.0020255973,0.004466897,0.00037152081,-0.00012486792,-0.0042019826,0.0025525966,-0.0015702717,-0.004816882,0.00030146333,0.0034877146,-0.003535541,0.002767002,0.00443474,0.0029565021,-0.0020043624,0.0011927462,-0.003069028,0.003093454,0.0041574077,-0.0007499135,0.002042557,-0.0021404512,0.0016978321,0.002282507,0.004648355,-0.0005064583,0.0013181862,-0.0046257614,0.0011900953,0.0030670334,0.0045062285,0.0038134444,-0.00013727095,-0.0036202949,-0.0035321636,0.003056143,-0.0015847323,0.0023583996,-0.0028694354,0.0023883125,0.00043842863,0.004694501,0.0046022967,0.0024202685,0.0041997917,-0.0008932207,-0.0036699898,-0.0023228826,0.00080564956,-0.0023703557,-0.001970479,-0.001489705,0.0011265456,0.0007541166,0.0006884329,-0.0017530579,-0.0014039631,-0.0027230354,-0.002710483,-0.002605035,0.0044211955,0.0008592535,-0.003920473
spirit,0.0037828041,-0.004883955,-0.004365837,0.0009533886,-0.0010702626,0.00093549036,0.0015928925,-0.00048310574,0.0038832414,-0.0040815207,0.0014590222,-0.0026956967,-0.0017130357,-0.0040781503,-0.0014435602,0.00090395886,0.0002683956,0.0034504249,-0.0006803454,-0.0029017695,0.0011778044,0.0019714304,-0.0012274699,-0.004337578,-0.0030783368,-0.00039381324,0.0030383975,0.0034289456,-0.00031228122,-0.0032246178,0.0007203548,0.0022674615,2.2931321e-05,0.00072694034,0.0048799976,0.0024433134,0.004439805,-0.0025387662,-0.0021974407,0.004385705,-0.0045342343,0.0016552776,-0.00083728676,-0.00471918,0.00063343544,-0.0038692823,0.0003456228,0.00019812334,0.004824623,0.0010794766,0.0035573523,0.0035017882,0.0015150614,0.00044583724,-0.00168851,0.00085080473,0.002950154,0.0010384391,-0.0012700581,-0.0031363922,0.0044811303,0.004598823,0.0034983964,0.0037652007,0.00025167898,0.0016391255,0.0038769667,0.0037673044,0.001128094,0.00013490775,0.0036133013,-0.0016161045,0.0026634343,-0.0040072394,-0.0038602548,0.0022658936,0.004664551,-0.00022943209,-0.0016621841,-0.001704456,0.0048907716,0.002610094,-0.00241309,0.003993256,-0.0014850162,0.0013334441,-0.00024460326,0.002863162,-0.0044522113,-0.0026027325,0.0046282345,0.0010032519,0.0006259667,-0.0021832103,-0.0020758596,0.00059891935,-0.0006145055,-0.0030172276,0.003450979,-0.004219484
