,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
hope,0.004031735,0.001147646,-0.000465917,0.003563488,0.004554903,0.003001151,0.000813396,0.002259749,0.004889338,-0.000477471,-0.001086764,0.000804407,-0.003758278,-0.002114191,0.00447959,0.003811057,-0.003301749,-0.001913412,0.002043188,-0.002260433,0.001298011,-0.003024155,0.003198926,0.004972773,0.001125837,0.000486221,-0.003743557,0.002632558,-0.004432596,0.002129352,0.003873326,-0.004390677,-0.000101241,0.002205302,-0.004430365,0.004870378,-0.003478633,-0.003353299,0.001425901,-0.002249711,-0.004073026,0.003244468,-0.003556041,-0.002815791,-0.002835049,-0.004274988,0.001183554,0.002485297,-0.001400924,-0.000834234,-0.002586831,-0.003630181,0.002999177,0.003562677,0.002688906,0.002992458,0.004294199,0.004525957,-0.002347363,0.000539504,-0.004300775,-0.001891329,-0.004098308,0.003132728,0.002774163,0.002662682,0.002415546,-0.001098459,0.002966531,0.004532856,0.002321454,-0.002052701,0.003949292,-0.002955257,-0.00407172,-0.004001387,0.002468153,-0.002145367,0.004080253,0.002590997,-0.002684027,-0.001995709,-0.00197452,-0.00477648,0.002522436,0.002273267,-0.00025347,0.004438585,-0.001483568,0.000554507,0.000309765,0.001471985,-0.002083567,-0.003326248,0.001630895,-0.003992521,-0.004162634,0.00061783,0.000362795,0.00126613
march,0.003073509,-0.000302671,-0.000727859,-0.003556718,-0.00207699,0.002022982,0.000312354,-0.004735012,0.004066196,-0.000940812,0.003572359,-0.003343405,0.00462666,-0.002474293,-0.004843404,0.002083457,-0.001130562,0.003189238,0.000696737,-0.001417003,-0.001677883,0.003019755,0.001254779,0.003574937,-0.002532041,0.001216364,-0.002535093,-0.000466145,-0.000516027,-0.000556228,-0.001550432,-0.001945168,0.000307796,0.002021839,0.001349295,0.002745236,0.004838038,-0.001690057,-0.003520903,-0.002772569,0.004638837,0.001431414,-0.002728444,0.004475825,0.002379986,0.003797964,0.003297012,0.000353849,-0.002997007,-0.001306702,0.001922354,0.004429613,0.004062677,0.004264071,0.003235423,0.000983656,0.004491557,0.001229629,0.002184595,0.002425828,-0.003297823,0.002078454,-0.002218945,-0.003479631,-0.00077514,0.003297666,-0.003029184,0.002811537,-0.004406682,0.00184669,0.003660953,0.004225315,-0.002269386,0.004990634,0.002661639,0.002285605,0.003988531,-0.004019155,-0.003084608,-0.002230039,-0.001511106,0.002670063,0.000243997,0.000465753,0.003625536,-0.00393488,0.00161872,0.002768331,0.000917863,-0.004459865,-0.00230199,-0.002622368,0.000754211,0.003594294,-0.003414243,-0.002867118,-0.000202325,0.001411844,-0.004930485,-0.001880028
julia,-0.004227932,0.000629352,0.002776741,-0.003907795,-0.002771589,-0.00068007,-0.003324295,0.004637835,0.004352802,0.001205465,-0.002000209,0.000216484,-0.004393063,-0.003117419,0.001123756,0.002514616,-0.000420323,0.003691737,0.00299878,0.001357833,0.000746893,0.001277485,0.004735337,-0.004165971,-0.003958977,0.003988095,-0.000127009,0.003354228,0.002531345,0.00326174,-7.53E-05,-0.001709265,-0.000968969,-0.001220221,-9.00E-05,-0.002726514,0.001997228,-0.000606471,0.001128672,0.00114563,0.00498952,-0.000744218,0.002485976,-0.003485315,-0.000738167,-0.003928293,0.002395773,0.002447889,-0.00164294,-0.001737269,-0.000556953,-0.00251118,0.002827476,0.002129457,0.001063594,-0.003516716,-0.001765931,-0.001969415,-0.001543239,0.004093064,-0.001637705,-0.002619576,0.002235661,0.001880083,0.004207686,-0.000716319,-0.004200393,0.001397947,0.004843858,0.002886571,0.001818395,0.002702707,-0.004110301,-0.003604038,-0.002212452,0.001366885,-0.000859372,0.004916717,-0.001159086,-0.001834262,-0.001999528,-0.004216907,-0.000481637,-0.000143718,0.003671795,-0.00180955,0.001218114,-0.004431868,-0.002866118,0.003538414,-0.000744408,0.00062292,-0.000348177,0.003808146,-9.53E-05,0.001001273,-8.70E-05,-0.002057282,0.00184269,0.002743603
capricorn,0.002824355,-0.003273648,-0.001124907,-0.004046573,0.002518754,-0.004675775,-0.004977506,0.003727312,-0.004396656,-0.004103886,-0.004127289,-0.004523966,-0.004506731,0.002861602,-0.003131416,0.001060751,0.004897768,0.003737581,-0.002818695,-0.000400492,3.06E-05,0.002018515,0.00499109,-0.00430268,-0.001951224,-0.001910646,0.003334965,0.000363689,0.003068007,0.004829171,0.002223057,0.004925694,-0.004056624,0.003093005,-0.003205163,0.004065635,0.002972707,0.001293642,0.002059057,0.000206327,-0.000117122,-0.002718255,0.000914436,-0.000352754,0.00195472,-0.004915526,-0.003235564,-0.003456979,0.001629716,-0.003620785,0.000416517,0.004744161,-0.002349693,0.004007353,0.000698196,0.003792073,-7.87E-05,-0.00496082,-0.004239359,0.004229501,-5.62E-05,0.003283567,0.003244198,0.003851092,-0.000394526,-0.001772601,-0.001363973,-0.000458858,0.00241319,-0.002802092,0.002617562,-0.002239141,-0.00207965,0.001870582,-0.004048551,0.000428277,-0.001272242,0.000564075,0.004586872,-0.000681026,-0.002855735,0.004967056,0.00151511,-0.000406151,0.004364759,-0.004788183,0.002912748,-0.00187829,0.004521969,0.004691186,-0.001016439,-0.001088996,-0.001844754,-0.000319595,0.000709145,0.000206168,-0.004978912,-0.003896137,-0.003653376,-0.002695316
hall,-0.004968874,0.003825044,-0.000719863,-0.004243171,0.001287968,0.004104056,0.00394885,0.001794369,-6.86E-05,-0.002144303,-0.00116936,0.003312937,0.003528335,0.003405338,0.002218625,-0.003595223,-0.000490333,-0.002118696,-0.000777569,-0.00465231,-0.004414984,0.002594742,-0.003423482,-0.003058224,-0.001644663,-0.004000096,-0.001953782,-0.000654528,0.004556831,0.004653547,-0.004473379,-0.003214354,-6.25E-05,0.003631011,-0.002020235,0.00279772,-0.004305633,0.000816332,-0.003196765,-0.003740601,0.000423913,-0.003991743,0.001527293,-0.002013255,0.002145747,0.000611981,-0.001589431,-0.004463978,-0.004625763,-0.004156897,-0.004460611,0.001648078,0.000679026,0.000685783,-0.001636791,0.000555398,-0.002249015,-0.004483308,0.001739058,-0.000685111,-0.00215425,-0.000312973,-0.003358841,0.00299513,-0.002253819,0.000864197,0.004551918,0.00458994,0.002352688,-0.003957885,-0.004414211,-0.000231078,0.000987262,-0.003796711,-0.001346029,-0.001766847,0.000465682,0.001732862,-0.001040924,0.004745289,-0.002121409,-0.004554404,-0.000508931,0.004184807,0.001257064,0.00332648,-0.001880587,0.00354796,3.50E-05,0.0046644,0.004283091,0.001635028,0.001080119,0.004373478,0.004877503,0.000124487,-0.002723279,0.000402043,0.002703814,0.002097226
anxiety,0.00211617,0.002063431,0.004499554,0.002988812,0.004563768,-0.000715375,0.003018521,0.002309515,0.002369013,0.00297452,0.002890131,0.003852965,0.001972124,0.004253733,-0.001437765,0.00333701,0.000654726,-0.002802603,0.000166071,-0.004659518,0.004147648,-0.003834244,-0.003057252,0.00354831,0.001603184,0.002533022,-0.000979033,-0.002568531,-0.00368784,-0.001152718,-0.004679079,-0.004601075,0.000867755,-0.001561714,-0.001021328,0.00379818,0.004358534,-0.000801835,0.00092861,0.004769465,-0.001582399,-0.000600956,0.002720302,-4.37E-05,0.003579537,-0.002260859,-0.000487119,0.002546425,-0.001919816,-0.004776409,0.002841664,-0.001865028,-0.002145401,-0.001368393,0.001723354,0.002332362,0.003877189,-0.002197117,0.000177306,0.001529357,0.004611248,0.001804798,-0.002221131,-0.001594857,-0.004913527,-0.004448261,0.000141391,0.002022585,0.001985241,-0.001810937,0.0040021,-0.003157394,-0.003957966,-0.001074727,0.003903493,-0.002326433,0.00106545,0.001650688,0.002084161,-0.001990846,-0.001954879,0.004650146,-0.003081416,-0.003054346,-0.002738927,-0.004468141,0.00460225,0.001937,-0.003661785,-0.001435251,-0.004569961,-0.000251427,-0.000501961,-0.002135516,0.002410566,-0.001715825,-2.28E-05,0.002538013,0.003366406,-0.001055538
kentucky,0.0023813,0.003447302,0.003208352,0.001300658,-0.000705809,-0.00327418,0.004198273,-0.00201943,0.00246175,0.004286728,0.002910652,0.001299867,-0.000730303,-0.003542044,-0.000222983,0.003468348,-0.004763682,0.002893481,0.002990919,-0.004517818,-0.000777854,-0.003303523,-0.001154364,-0.003509912,-0.004811987,0.001462634,-0.002135465,0.00116692,-0.001447785,-0.004276171,-0.00477223,0.000216237,-0.002394227,0.002946802,-0.004619182,-0.001220398,0.002246619,-0.000225189,-0.003209893,0.000193216,0.003517896,-0.004867375,-0.002370874,0.001203155,-0.004980122,-0.000722457,0.00238462,-0.00085039,-0.004446779,0.004517141,-0.001969038,-0.001371,-0.003729018,0.001947865,0.002086541,-0.003212549,0.003718001,0.002203591,0.002365331,-0.002620287,0.004629889,-0.001387622,0.000125384,-0.001116186,-0.002552419,-0.0044666,0.001864288,0.002372989,0.003556473,-0.000653077,0.003014652,-0.001288287,0.004446573,0.00214491,0.004600074,-0.00257537,-0.003781049,-0.002175724,1.91E-05,-0.003968431,-0.004879899,-0.004388602,-0.003183834,-0.002511092,0.003354787,-0.002918279,-0.001528582,0.004558062,0.001153214,-0.004470734,0.004413289,0.003275324,-0.001256669,0.002218552,-0.003908798,-0.004277526,0.002820112,0.000919506,-0.003242922,-0.004892931
fried,-0.002371433,-0.004170766,0.001698806,0.000435934,0.002190406,-0.002043007,0.004197826,0.004008768,-0.001333058,-0.000619366,0.003575984,-0.001105925,0.003450081,0.002512116,-0.003048829,0.003329588,-0.003177991,0.001991836,-0.003727919,-0.00044151,0.002036944,0.00209175,0.00100536,0.001496156,-0.001481439,-0.001778306,-0.002965925,-0.002172964,-0.002008396,0.001831522,0.000967798,0.004763596,0.004228337,0.003108287,-0.000940343,-0.000372863,0.000932183,-0.002472595,0.001384867,0.001675471,0.004260853,0.003324312,-0.001179014,0.000344282,-0.002071402,-0.003548088,0.002662587,-0.002100446,-0.000321858,0.004682909,0.0005657,0.000838572,0.002905425,-0.004099504,0.002305266,0.002298073,-0.001819387,0.00425113,0.003037463,-0.000398874,0.004804821,0.002783399,0.001528876,0.000267851,-0.003501558,0.000818594,0.003504015,-0.004528228,-0.003359793,-0.00125281,0.000606818,0.001132101,0.004754154,0.004192151,-0.00222976,-0.004300389,-0.000510444,-0.004759085,-0.000551253,-0.004453224,0.001859648,-0.000367316,-0.001366943,0.001895937,0.00299798,-0.004435573,0.002253497,0.002386703,-0.000665199,-0.001222449,-0.002867747,-0.000203973,0.000886101,0.001818745,-0.00098209,-0.001334788,0.004668098,0.002326188,-0.004745217,0.001920484
kingdom,0.002779524,0.002541251,-0.00161208,-0.004173172,-0.002531755,-0.004203473,-0.001552407,-0.004943125,-0.002129454,0.00493685,1.44E-05,-0.003155617,-0.004550275,-0.002684743,0.004730384,0.00299229,-0.002643955,-0.002624673,-0.003920892,-0.004689171,0.001416257,-0.003956345,0.000492932,0.004771009,0.000354107,0.002486016,-0.001140449,0.003687842,0.000347436,0.002420453,-0.004079687,-0.002010678,-0.004989408,-0.001106242,0.00023577,-0.000260272,-0.00358468,0.003726395,0.004754389,0.00407087,-0.003954994,-0.003152704,-0.004208641,-0.001806662,-0.004735159,-0.00442421,-0.003798524,-0.003792382,-0.001216522,-0.001029519,-0.00269475,0.001046943,0.004963653,0.001601684,-0.002526693,-0.004022347,0.000197237,-0.002332412,-0.002667173,-0.000802039,0.00308651,0.004027215,-0.001585968,0.001446644,0.004036116,0.003368666,-0.004262926,0.001730395,0.001563694,-0.004894023,0.003392835,0.002772742,0.003493194,-0.002199649,0.002060099,0.004854331,0.001095774,-0.002827498,0.001725909,-0.001004974,0.000184232,0.002700667,0.001417867,-0.004707985,0.004942772,0.001826341,-0.000425727,-0.003787252,0.002335667,-0.002281961,0.002283688,-0.004836884,-0.000725275,-0.001063596,0.00388044,-0.00153463,0.002649739,-0.001755118,0.00473824,0.0027629
spiders,0.001839024,0.004228406,-0.002741177,0.002033416,0.000689982,0.003790841,0.000803461,-0.001093459,-0.004254624,0.004423892,-0.001513788,0.002063871,0.000484862,0.002798109,-0.001444058,-0.001707019,-0.000380912,0.001820363,-0.003018071,0.004343531,-0.00243664,-0.001924795,-0.004142168,-0.002336907,0.001673544,0.002774994,-0.003930602,0.002354655,-0.002309786,0.000276027,-0.001801303,0.000733171,0.003745479,-0.003839714,0.001210462,0.004353281,-0.004577949,0.001973645,0.001521872,0.001093531,-0.004426212,0.001975816,0.003007494,-0.004233436,0.003304294,-0.004034851,0.004213215,0.000814719,-0.00237939,0.00066365,-0.001693829,-0.00448294,0.004926825,-0.001982282,-0.001978572,-0.002568232,0.003637004,-0.00490244,0.004332655,-0.000640328,-0.002161457,-0.004999534,0.00157266,-0.000633437,-0.003236372,-0.00411254,0.001012972,0.001440131,-0.002656977,0.003314688,-0.002559834,0.003357088,0.004356281,-0.002739382,0.004372354,-0.001714524,0.001117044,-0.002870466,0.001088795,-0.004902076,-0.002377299,-0.000628644,0.001546499,0.000151048,-0.00190044,-0.001103191,0.003404575,0.001725772,6.27E-05,0.003123437,-0.002545318,0.004519554,0.00151089,0.003405061,-0.003644306,-0.003243678,0.004816395,-0.00488375,0.003302845,0.003977555
eraserhead,-0.003278002,0.003048563,0.003524639,0.003783912,-0.001330952,0.003732837,0.000822937,0.000799574,-0.00320758,0.002127229,0.001780729,-0.000865951,-0.002555881,-0.004387574,-0.003352183,0.002769238,0.00257927,0.000682692,9.65E-05,0.004676368,0.004586177,-0.000747113,-8.95E-05,-0.003647726,-0.003273426,0.003796366,0.001112454,0.00358648,0.001650313,0.000716549,0.004630201,-0.000511019,-0.004483545,0.003008959,-0.001586602,0.000209381,-0.004247903,0.004022447,0.001627763,0.003864453,0.001747371,-7.77E-05,0.000621879,0.003342212,0.003443014,0.00329907,-0.00424404,0.001488508,-0.003448732,-0.002186591,0.004417738,0.0033797,-0.00343651,0.004844705,0.000847181,-0.004236284,0.000811674,0.000779792,-0.003394398,0.004414328,0.002099695,-0.003582578,0.000582796,0.004017631,-0.003569732,0.004596884,-0.000868007,-0.000777169,-0.001065014,-0.003133325,-0.002056206,0.001100094,-0.001485163,-0.002050591,0.004644075,0.002560887,0.000937254,-0.004954068,0.001222808,9.57E-05,0.004262297,0.00454069,-0.00329796,0.000397315,0.002510899,0.003680354,-0.003966766,0.003233247,-0.002734246,-0.004133606,-0.003291822,-0.002359771,-0.001068932,-0.001542764,0.00190586,-0.001676784,0.00491776,0.00337593,-0.002108489,0.002281632
superman,-0.001737125,0.003009594,0.001837996,-0.000712082,0.003356887,0.00369832,0.003094156,0.001152314,-0.004306808,-0.000421249,0.003372631,-0.003203993,0.00406238,0.003629233,0.002023992,0.004600925,0.001920047,-0.003223604,0.004799198,0.001809974,-0.002581182,-0.000836005,-0.003451518,-0.002886407,0.001197936,0.004794855,-0.004537947,0.004987985,0.000165043,0.003756324,-0.004076176,-0.00256292,-0.002918437,0.001337755,0.000458895,-0.001430794,-0.002621371,-0.00392705,-0.003285364,0.000760813,0.000928876,-0.001664963,0.003447504,-0.004229731,0.0028672,-0.001404045,-0.001859129,-0.003200985,-0.000793911,-0.0048227,0.003623981,0.002687243,0.00336868,-0.002151359,0.000650383,0.003087934,-0.001246637,-0.003852878,0.002006375,-0.001286444,0.00027108,-0.003200789,-4.51E-05,0.001481759,0.001827958,-0.001721002,-0.000213569,0.002552262,-0.001463293,-0.001109599,-0.000833281,-0.001314233,0.000883816,0.003622291,-0.003621271,0.000875673,0.004887776,0.00491284,0.00109197,0.004495167,0.002430192,-0.004687231,0.002123832,0.002527363,-0.004573441,0.000565519,-0.002996765,0.002509648,0.004669836,0.00284927,-0.001308073,-0.004606198,0.001840674,0.002350848,0.003886473,0.001353053,-0.001499853,-0.004420965,-0.000190015,0.000305735
wiz,6.35E-05,0.003826831,0.004609169,0.00283189,-0.003416496,-0.00221695,0.002343935,-0.001358811,-0.002654242,-0.002890191,0.003745545,-0.003867301,8.36E-05,-0.003366256,-0.00335453,0.000711047,-0.000393589,-0.001373781,0.003679595,0.002275791,-0.00223422,-0.004909044,-0.002904276,-0.001563199,0.00190164,0.000568804,0.002461684,-0.001859438,-0.004736581,0.003177308,-0.000666092,-0.003222591,-0.00360746,0.002895364,0.003655514,-0.002563243,-0.002416424,-0.003077279,-0.001799976,-0.004576807,-0.002156297,0.00114192,-0.002212588,-0.003927823,0.002898748,-0.003528135,-0.003625206,-0.004016143,-0.003907815,-0.001249836,0.00439584,-0.000730804,0.000653403,0.003831786,-0.002200248,-0.003826192,0.003645952,-0.001870374,-0.004332678,-0.004621745,-0.002101615,0.003907854,-0.00079583,-0.000827681,-0.00382736,-0.001857295,-0.001917993,0.002926843,0.002763309,0.001673994,0.00295011,-0.000877102,-0.004836327,-0.000811724,-0.004570489,0.00153422,0.003109165,0.002937474,-0.004061224,0.004613694,-0.002253694,-0.002037031,-0.000304756,-0.000693181,0.001960853,0.000260347,0.002775574,0.003049382,-0.00412814,-0.00274778,-0.002816047,0.001294133,0.004337245,0.003632193,-0.001171588,0.001882035,-0.000725568,-0.00110986,0.003105025,-0.003988744
halloween,0.004059373,0.001321673,0.003851131,0.004893058,0.001092808,-0.003279471,-0.000354675,0.003890455,0.002745108,0.001884719,0.000198239,0.004223861,0.001759417,-0.001266555,-0.001024889,0.004715745,0.001969009,-0.002658055,-0.002794157,-0.001641677,0.003832344,-0.000152662,0.00477048,-0.002162376,-0.002672113,-0.003844534,-0.000361477,-0.004855175,0.003423944,-0.004292076,0.000403075,-0.002858355,0.002089458,-0.003985148,-0.000464366,-0.002739738,-3.09E-05,0.002570772,0.002031813,-0.004020777,0.001937061,-0.002893604,0.002597928,-0.002578991,0.000719105,0.000577227,-0.001382971,-0.002906872,0.003948182,-0.004046367,0.002505087,-0.002418804,0.0016532,0.003898203,-0.002858573,0.002835978,-0.003339685,0.004156769,0.002125694,-0.00407602,0.004943883,0.003635857,0.002400852,-0.00073705,-0.002809654,0.000212782,0.000254986,-0.002115659,-0.001535463,-0.001191301,-0.003976974,0.001944774,-0.004436161,0.004769383,0.000878285,0.000946264,-0.004978562,0.000575717,0.001350393,0.000141078,0.001715533,-0.004153096,0.00069664,-0.000986849,0.003601091,0.001100331,-0.00028197,0.000514161,0.004418091,-0.002977537,-0.003573259,-0.004509884,0.003355986,-0.001203826,0.004630422,-0.002836031,0.002071558,-0.004759635,-0.002516524,-2.25E-05
deer,-0.004599735,-0.000617769,-0.000992279,-0.003750871,0.004258495,0.001499714,0.00253121,0.002296138,-0.000632174,-0.003732534,0.001318455,-0.003107106,0.001982352,0.003997894,0.00431891,-0.001840173,-0.002986466,-0.001482847,0.002389876,-8.28E-05,0.004776779,0.001816678,-0.001460896,-0.003173757,-0.001934238,0.00331384,0.00250488,0.001512186,0.002633536,-0.001463454,-0.003541127,0.004103269,-0.003449395,-0.001811495,0.004487628,-0.000265515,-0.001309763,-0.000337906,-0.000963887,-0.003048484,0.00197187,0.003663201,0.004010261,0.000293296,0.003545817,0.00211642,-0.0032997,0.004787921,-0.002395412,-0.000534546,-0.004075341,-0.003584254,0.000315995,-0.003054488,0.004725644,0.003543447,-0.003667637,-0.000443479,0.002909664,0.003582459,-0.000167821,-0.003057412,0.003732079,-0.003023965,0.002568149,-0.000593322,0.003140434,-0.003421256,-0.001643025,0.001028978,-0.004987034,-0.001425021,-0.00078159,0.00028473,-0.001324088,-0.002554509,-0.004804749,0.003362898,-0.003216553,-0.000790618,0.004583328,0.000785712,-0.003894161,-0.002883842,0.001605597,-2.65E-05,0.00066731,-0.004564945,3.50E-05,-0.001631383,0.0046223,-0.001434814,-0.001680897,0.000800678,-0.002235569,-0.000294733,0.002435634,-0.004666889,-0.001802105,-0.004343574
hunter,0.000681641,0.001396674,-0.001063879,-0.000249583,-0.003729016,-0.000771037,-0.000252322,0.002251931,0.002626362,-0.000503238,-0.002650514,0.002574856,0.002247082,-0.004505353,-0.003073114,0.004706972,0.00426289,-0.001040155,-0.001366459,0.00472838,0.004763449,0.003367255,0.000882335,-0.004182235,0.000946216,-0.00181872,0.002034555,0.004396511,0.00126678,-0.003990711,0.004351244,0.000250289,0.003229697,-0.003716651,-8.70E-05,0.001321508,-0.002750481,-0.004886674,0.000384985,-0.004427956,0.001953714,0.002287177,-0.004566704,0.00098542,-0.004900716,-0.003682034,0.002882834,0.001514167,0.002896846,-0.002999075,0.000140671,-0.003979652,0.000178527,0.000154483,-0.004307204,-0.002566803,-0.004215431,0.000270809,-0.000194448,0.004625945,0.001586486,0.001561416,-0.00132594,0.004630693,-0.003226239,0.003347643,-0.000222157,0.00198685,-0.004247627,0.003542706,-0.002414619,-0.002688643,-0.004536631,-0.000965496,-0.003242792,-0.00430497,0.004194998,0.003200339,0.004639066,0.001542324,-0.002018109,-0.004402629,2.61E-05,0.00226833,0.002940509,-0.004349913,-0.002629218,0.002511712,0.002219959,-0.003875288,-0.003346558,-0.00077131,-0.00038414,0.000687747,-0.001138137,-0.001254056,-0.004820846,0.00135222,0.004467924,0.000187434
caravans,-0.000419246,0.000354724,0.001293973,-0.004865326,0.002088608,-0.003699967,0.002197357,-0.000744035,0.002392458,-0.004383451,0.003333557,0.002794893,0.004135762,-0.002106681,0.000165076,0.002102989,-0.002274283,0.001946865,0.002820547,-0.002361128,-0.001688658,-0.002319683,0.000953072,0.003580303,-0.004951062,-0.000519947,0.004454057,-1.76E-05,-0.002169902,-0.001823327,-0.001455489,0.004816747,0.003382042,-0.003920968,-0.00381948,0.004562537,0.001754557,-0.000270096,-0.004867371,0.000699703,0.004237711,0.004930956,0.002873782,0.003952161,-0.002387911,-0.004522904,0.001245709,0.003795609,-0.001764247,-0.002960281,-0.000116995,0.002504676,-0.000129897,0.003804822,0.001231741,-0.002522992,-0.001921931,0.003896156,-0.003895602,0.001094046,0.000657113,-0.000582858,-0.001316843,-0.002226124,-0.003894327,-0.000892509,-0.000153739,-0.003244659,0.004022326,0.00148724,-0.001464282,0.00383379,-0.00141354,-0.003629267,-3.43E-06,0.002130611,0.001419071,-0.000590154,-0.000569701,-0.004749368,-0.003829357,0.000815304,0.003050312,-0.002528883,0.002768081,0.003952013,-0.002973414,-0.00249977,-0.003523054,-0.00489554,0.004784945,0.003507742,-0.003132366,0.001586291,-0.000931014,-0.000143162,-0.001668686,0.001070819,0.001570947,-0.004634677
boys,-0.004257161,-0.000950406,-0.003697606,-0.00486947,-0.004293561,-0.000416941,0.003413059,0.000882511,-0.003977989,-0.000853936,-0.001375168,0.003768495,0.000907865,0.003943383,-0.002570452,-0.003501505,0.003671048,-0.00422159,-0.002164146,0.001818028,0.000968798,-0.00469208,-0.001173667,-0.003789741,-0.004932297,0.004030817,0.003582627,-0.000174317,-0.002997699,-0.000367679,-0.00379462,0.00315286,-0.000172221,-0.003319216,0.003485808,-0.003229015,4.06E-05,0.004439595,0.004651978,0.003820909,-0.001747754,0.000280963,-0.000151243,-0.004743361,-0.000940882,0.002503287,0.001347706,0.003606094,0.002032333,-0.001569226,0.003917277,-0.003459333,-4.97E-06,0.000592964,0.00123567,-0.001138474,0.004132981,0.003238686,0.003481322,0.003391466,-0.003087346,-0.004225242,0.004336932,0.003150875,-9.93E-05,0.004563332,-2.67E-05,0.004626785,-0.002904665,0.00241311,-0.004435215,-0.00090845,-0.003348503,0.000341056,0.004480454,0.000988128,0.002987757,0.0031172,0.000152343,0.00192802,-0.001834031,-0.001583008,-0.002798123,0.001936402,-0.001189582,-0.004761441,-0.003464386,-0.000220844,0.000857485,-0.002782926,-0.003205115,-0.004955149,-0.002150881,0.002267651,-0.00473772,0.000147439,-0.004874497,-0.004738034,-0.002332529,-0.000572494
brazil,-0.004905177,-0.000479468,0.001925448,0.001834938,-0.000517842,-0.003100275,-0.003095401,0.001645796,0.003479895,0.003021305,-0.004566104,-0.004706698,0.001721076,0.003762127,0.003154897,-0.004712987,-0.001116523,0.001118005,-0.001597151,0.00201919,0.000894832,-0.001773719,0.004902846,0.001479702,0.001276968,-0.001032731,-0.004090504,-0.001802448,-0.000487986,0.004247805,-0.002651308,-0.004726448,-0.004117284,0.003813305,-0.000707909,-0.003383308,-0.001378331,-0.003754351,0.002354674,-0.001707251,-0.003010148,0.000334454,-0.003647163,-0.001864598,-0.003479188,0.00407954,-0.003482003,-0.003345725,0.000104381,0.004020247,-0.003062656,0.004930162,-0.003724589,-0.002975558,-0.000943144,0.003641548,0.002537408,0.00198537,-0.001500609,0.00249244,0.004488166,0.001327105,-0.000736561,-0.000749868,-0.002509926,-0.003015992,-0.004248841,-0.003689346,-0.003002279,0.001109813,0.003859568,0.001656381,-0.001772646,-0.002436289,-0.000664095,-0.004432493,-0.002572944,-0.00230659,0.002626219,0.000621832,0.004789745,-0.003368688,0.004189001,0.000645462,-0.002922873,0.002858797,-0.002136381,0.004083648,-0.002335037,-0.001988756,0.00082084,0.002420576,0.002847071,0.002464655,0.001315384,-0.00370053,0.003314975,0.003442901,-0.002639887,0.00374509
alien,0.000883077,-0.004825186,0.001389456,0.002143135,-0.004858912,-0.001472202,0.001006562,0.00263171,-0.002151745,-0.001729406,0.004524306,-0.004569045,-0.004896515,0.002237946,-0.002098681,0.003633064,-0.00447361,-0.004062763,-0.000215353,-0.004936211,0.000368056,0.004205782,-0.003119273,-0.000975575,0.003206254,-0.001213941,0.004758394,0.002118608,0.003883139,0.001132052,-0.002325979,-0.003262682,-0.000599387,-0.002439848,-0.003863091,0.004236286,-0.004647091,0.004718333,0.000770725,0.00162005,-0.003092276,1.50E-05,0.002349318,0.004493298,0.00026284,0.002218933,-0.000752976,0.00057693,0.003391441,-0.003975238,0.001757776,0.004316229,-0.001991045,-0.002325568,-0.002960126,0.004036064,-0.001710237,0.001105696,-0.004967292,-0.001648639,0.000870981,0.000561475,0.004377879,0.003910483,0.000304285,0.001031815,0.001276715,-0.003280381,-0.003377666,-0.001299082,-0.001075122,-0.003881012,-1.41E-05,0.00038855,0.002117047,-0.001817404,0.000423807,0.002330758,-0.003462518,-0.00233938,-0.002703609,0.00219913,0.003749868,0.000720704,0.003208847,0.003272429,-0.002905225,-0.003565907,-0.002060928,-0.003416148,0.003423238,-0.002622453,0.001295502,-0.004761339,-0.004597858,0.002881167,0.00203845,0.002038824,0.001874988,-0.003828928
zone,0.000224398,0.001402172,0.000798892,-0.002310877,-0.002751108,-0.004152511,0.002408918,-0.003636082,-0.002838525,0.004004914,-0.00023951,-0.004456061,-0.000687409,-0.000862824,-0.000185333,-0.002642626,-0.004948773,-0.002624771,0.002665727,0.003618784,0.000617499,-0.001733478,-0.002267601,-0.004224447,-0.001176475,0.001797643,0.001069675,-0.002764137,-0.004246772,-0.002028907,-0.000878577,0.004142342,-0.004884281,-0.000834827,0.001990929,-0.001806524,0.00301627,-0.000140945,0.000906147,-0.004724607,0.001452039,0.00057842,0.004576067,0.000971931,-0.002734266,-0.003572819,-0.002790951,0.000964759,2.04E-05,0.001011861,0.002791015,-0.001828196,-0.003765468,0.00306347,0.003970521,-0.003526547,0.001643236,0.002663313,0.002433172,-0.004615544,0.001339889,-0.00216679,-0.00211332,-0.001729111,0.003288308,-0.000297855,0.004936675,-0.001840888,-0.000753518,-0.00368166,0.004177526,0.000386947,0.00260998,-0.001505045,0.004275692,-0.000437965,-0.001303708,-0.00235252,0.000613447,-0.000656699,-0.003697467,-0.000271345,0.003219722,0.002170615,0.003754988,-0.002361831,-0.002358445,-0.001783933,-0.004671279,0.002665584,-0.002888171,0.003338728,0.000728897,-0.003910028,0.001244681,0.002207976,0.003590674,-9.46E-05,-0.00182899,-0.002780346
